Id,Consumption,Temperature,Time,DailySeasonality,WeeklySeasonality
2704,4767.7281266666705,19.7,2704,16,64
2705,4795.982862,19.9,2705,17,65
2706,4834.36561333333,20.1,2706,18,66
2707,4902.759779999999,21.15,2707,19,67
2708,4934.012595333329,22.2,2708,20,68
2709,4977.82214533333,22.8,2709,21,69
2710,4949.276257333329,23.4,2710,22,70
2711,4959.09261933333,23.7,2711,23,71
2712,5007.486876,24.0,2712,24,72
2713,5030.462776666671,24.6,2713,25,73
2714,5070.476554,25.2,2714,26,74
2715,5076.348494,25.15,2715,27,75
2716,5062.466261333329,25.1,2716,28,76
2717,5069.98199733333,24.95,2717,29,77
2718,5075.202518,24.8,2718,30,78
2719,5065.826861333329,24.35,2719,31,79
2720,5037.528424666671,23.9,2720,32,80
2721,4933.691524,23.45,2721,33,81
2722,4734.178708666671,23.0,2722,34,82
2723,4553.300378,22.1,2723,35,83
2724,4388.379272,21.2,2724,36,84
2725,4356.482364666671,20.45,2725,37,85
2726,4452.676798666671,19.7,2726,38,86
2727,4448.753782,19.25,2727,39,87
2728,4331.596192,18.8,2728,40,88
2729,4244.51449933333,18.4,2729,41,89
2730,4055.5293786666707,18.0,2730,42,90
2731,3943.5104753333294,17.65,2731,43,91
2732,3803.2978773333293,17.3,2732,44,92
2733,3767.5615426666704,17.25,2733,45,93
2734,4218.22566266667,17.2,2734,46,94
2735,4253.80283066667,16.9,2735,47,95
2736,4104.657087333329,16.6,2736,0,96
2737,3939.2151473333292,16.3,2737,1,97
2738,4190.31579666667,16.0,2738,2,98
2739,4072.1158153333295,15.9,2739,3,99
2740,3848.4052713333294,15.8,2740,4,100
2741,3619.2168899999997,15.7,2741,5,101
2742,3561.9737020000002,15.6,2742,6,102
2743,3499.83476533333,15.5,2743,7,103
2744,3527.7339886666705,15.4,2744,8,104
2745,3638.691308,15.35,2745,9,105
2746,3968.2155973333292,15.3,2746,10,106
2747,4315.60981,15.45,2747,11,107
2748,4742.687362,15.6,2748,12,108
2749,4992.335973333329,16.3,2749,13,109
2750,4838.68873,17.0,2750,14,110
2751,4793.150231333329,18.0,2751,15,111
2752,4858.30852066667,19.0,2752,16,112
2753,4865.2825346666705,19.85,2753,17,113
2754,4928.67404,20.7,2754,18,114
2755,4943.795874666671,21.5,2755,19,115
2756,5001.80892933333,22.3,2756,20,116
2757,5017.003743333329,22.85,2757,21,117
2758,4987.069142,23.4,2758,22,118
2759,4990.835218,24.1,2759,23,119
2760,5033.922007333329,24.8,2760,24,120
2761,5066.73697533333,24.85,2761,25,121
2762,5062.78342133333,24.9,2762,26,122
2763,5059.407765999999,24.85,2763,27,123
2764,5022.5386,24.8,2764,28,124
2765,5037.74649666667,24.95,2765,29,125
2766,5056.61845866667,25.1,2766,30,126
2767,5055.951158,24.75,2767,31,127
2768,5042.075713333329,24.4,2768,32,128
2769,4944.22009333333,23.85,2769,33,129
2770,4747.503273333329,23.3,2770,34,130
2771,4559.328097333329,22.7,2771,35,131
2772,4411.958153333329,22.1,2772,36,132
2773,4363.775012,21.4,2773,37,133
2774,4496.89019466667,20.7,2774,38,134
2775,4495.584536666671,20.1,2775,39,135
2776,4377.130720666671,19.5,2776,40,136
2777,4262.729593999999,19.2,2777,41,137
2778,4106.662104,18.9,2778,42,138
2779,3978.6359366666707,18.6,2779,43,139
2780,3882.9715013333293,18.3,2780,44,140
2781,3867.9481433333294,18.05,2781,45,141
2782,4251.7648659999995,17.8,2782,46,142
2783,4218.5717159999995,17.2,2783,47,143
2784,4130.4626306666705,16.6,2784,0,144
2785,3986.3369073333297,16.35,2785,1,145
2786,4223.870026,16.1,2786,2,146
2787,4086.7549993333296,16.05,2787,3,147
2788,3869.096118,16.0,2788,4,148
2789,3660.9945813333293,15.7,2789,5,149
2790,3549.268786,15.4,2790,6,150
2791,3486.71399866667,15.1,2791,7,151
2792,3517.28357666667,14.8,2792,8,152
2793,3660.5595073333293,14.65,2793,9,153
2794,3957.0231033333293,14.5,2794,10,154
2795,4308.013060666671,14.4,2795,11,155
2796,4739.61569866667,14.3,2796,12,156
2797,5028.5572966666705,15.1,2797,13,157
2798,4820.680620666671,15.9,2798,14,158
2799,4788.61551133333,17.7,2799,15,159
2800,4821.252752,19.5,2800,16,160
2801,4852.83005666667,20.45,2801,17,161
2802,4910.356985333329,21.4,2802,18,162
2803,4971.28741533333,21.95,2803,19,163
2804,5033.0829,22.5,2804,20,164
2805,5070.0948993333295,23.25,2805,21,165
2806,5066.211753333329,24.0,2806,22,166
2807,5078.23150266667,24.6,2807,23,167
2808,5108.01114866667,25.2,2808,24,168
2809,5175.302077333329,25.2,2809,25,169
2810,5206.364926,25.2,2810,26,170
2811,5208.7310833333295,25.45,2811,27,171
2812,5211.686648,25.7,2812,28,172
2813,5186.893106,26.0,2813,29,173
2814,5199.2390893333295,26.3,2814,30,174
2815,5213.865107333329,25.35,2815,31,175
2816,5185.72037,24.4,2816,32,176
2817,5112.439701333329,24.45,2817,33,177
2818,4919.640000666671,24.5,2818,34,178
2819,4755.34901866667,24.3,2819,35,179
2820,4602.1836013333295,24.1,2820,36,180
2821,4600.29836866667,23.55,2821,37,181
2822,4702.334770666671,23.0,2822,38,182
2823,4710.67336866667,22.75,2823,39,183
2824,4556.849225999999,22.5,2824,40,184
2825,4417.598538,22.35,2825,41,185
2826,4254.100929333329,22.2,2826,42,186
2827,4096.979778,21.5,2827,43,187
2828,3983.2812333333295,20.8,2828,44,188
2829,3968.600002,20.7,2829,45,189
2830,4356.650902,20.6,2830,46,190
2831,4314.3176,20.05,2831,47,191
2832,4138.44769266667,19.5,2832,0,192
2833,3984.4432626666703,18.85,2833,1,193
2834,4212.832464666671,18.2,2834,2,194
2835,4088.109186,17.75,2835,3,195
2836,3859.2223106666706,17.3,2836,4,196
2837,3659.061478,17.25,2837,5,197
2838,3573.4176526666706,17.2,2838,6,198
2839,3496.92111333333,17.15,2839,7,199
2840,3560.4930700000004,17.1,2840,8,200
2841,3664.2416993333295,17.5,2841,9,201
2842,3991.1430006666706,17.9,2842,10,202
2843,4332.89776266667,17.45,2843,11,203
2844,4767.0208886666705,17.0,2844,12,204
2845,5017.843842,17.6,2845,13,205
2846,4894.244358,18.2,2846,14,206
2847,4851.16983,19.35,2847,15,207
2848,4942.45766466667,20.5,2848,16,208
2849,5013.35777866667,22.15,2849,17,209
2850,5064.004575999999,23.8,2850,18,210
2851,5160.623155333329,25.15,2851,19,211
2852,5215.70750666667,26.5,2852,20,212
2853,5284.47347,27.65,2853,21,213
2854,5282.629412666671,28.8,2854,22,214
2855,5336.11365,28.9,2855,23,215
2856,5392.695856666671,29.0,2856,24,216
2857,5410.60706,29.25,2857,25,217
2858,5407.12501,29.5,2858,26,218
2859,5368.723302,29.35,2859,27,219
2860,5319.705109333329,29.2,2860,28,220
2861,5253.554360666671,29.1,2861,29,221
2862,5280.424836,29.0,2862,30,222
2863,5294.43335,29.1,2863,31,223
2864,5252.283362666671,29.2,2864,32,224
2865,5174.94116733333,28.9,2865,33,225
2866,4990.44210533333,28.6,2866,34,226
2867,4812.08674866667,28.3,2867,35,227
2868,4653.380378,28.0,2868,36,228
2869,4612.88317533333,27.0,2869,37,229
2870,4666.665057333329,26.0,2870,38,230
2871,4679.4337399999995,26.15,2871,39,231
2872,4468.224422666671,26.3,2872,40,232
2873,4332.67897266667,25.85,2873,41,233
2874,4179.176728,25.4,2874,42,234
2875,4038.5340606666705,24.95,2875,43,235
2876,4001.61821,24.5,2876,44,236
2877,3950.6465479999997,23.85,2877,45,237
2878,4350.38553666667,23.2,2878,46,238
2879,4327.534859333329,22.65,2879,47,239
2880,4142.831965333329,22.1,2880,0,240
2881,3930.4957133333296,21.85,2881,1,241
2882,4170.88485,21.6,2882,2,242
2883,4024.7216326666708,21.35,2883,3,243
2884,3792.0776146666703,21.1,2884,4,244
2885,3586.2904073333293,21.05,2885,5,245
2886,3472.9401399999997,21.0,2886,6,246
2887,3382.36126733333,20.85,2887,7,247
2888,3390.5363700000003,20.7,2888,8,248
2889,3425.52430533333,20.7,2889,9,249
2890,3533.3450246666707,20.7,2890,10,250
2891,3648.6158306666707,20.55,2891,11,251
2892,3793.0644420000003,20.4,2892,12,252
2893,3912.1623906666705,20.85,2893,13,253
2894,3981.762928,21.3,2894,14,254
2895,4087.4950493333295,22.85,2895,15,255
2896,4239.68261,24.4,2896,16,256
2897,4325.398534,25.0,2897,17,257
2898,4403.778718,25.6,2898,18,258
2899,4438.828246,26.4,2899,19,259
2900,4472.075586,27.2,2900,20,260
2901,4511.78885533333,27.6,2901,21,261
2902,4550.55596333333,28.0,2902,22,262
2903,4578.87034133333,29.0,2903,23,263
2904,4612.924022,30.0,2904,24,264
2905,4597.716338,30.5,2905,25,265
2906,4631.774723333329,31.0,2906,26,266
2907,4622.662046,31.0,2907,27,267
2908,4618.862762,31.0,2908,28,268
2909,4654.765528,31.0,2909,29,269
2910,4700.364315999999,31.0,2910,30,270
2911,4755.892178666671,30.75,2911,31,271
2912,4742.1496593333295,30.5,2912,32,272
2913,4741.13405,30.25,2913,33,273
2914,4682.074445333329,30.0,2914,34,274
2915,4588.51493466667,28.45,2915,35,275
2916,4423.8414953333295,26.9,2916,36,276
2917,4438.784249333329,25.95,2917,37,277
2918,4472.79538,25.0,2918,38,278
2919,4397.500665333329,24.35,2919,39,279
2920,4253.144374,23.7,2920,40,280
2921,4143.8324793333295,23.15,2921,41,281
2922,4020.2065700000003,22.6,2922,42,282
2923,3905.4879933333295,22.25,2923,43,283
2924,3857.459046,21.9,2924,44,284
2925,3845.4512786666705,21.65,2925,45,285
2926,4159.483693333329,21.4,2926,46,286
2927,4126.739532,21.35,2927,47,287
2928,3945.4819713333295,21.3,2928,0,288
2929,3765.0734740000003,21.05,2929,1,289
2930,4001.722624,20.8,2930,2,290
2931,3856.6896166666706,20.75,2931,3,291
2932,3651.2074046666708,20.7,2932,4,292
2933,3470.71551133333,20.55,2933,5,293
2934,3330.40540666667,20.4,2934,6,294
2935,3231.24182333333,20.1,2935,7,295
2936,3198.6796219999997,19.8,2936,8,296
2937,3180.30626866667,19.7,2937,9,297
2938,3255.5095,19.6,2938,10,298
2939,3333.4007986666697,19.4,2939,11,299
2940,3389.56085266667,19.2,2940,12,300
2941,3448.54258666667,19.5,2941,13,301
2942,3467.22665133333,19.8,2942,14,302
2943,3564.7036066666706,20.5,2943,15,303
2944,3637.5306673333293,21.2,2944,16,304
2945,3746.3577506666707,22.15,2945,17,305
2946,3817.668686,23.1,2946,18,306
2947,3897.3729446666707,23.2,2947,19,307
2948,3942.7875700000004,23.3,2948,20,308
2949,3991.9435966666706,24.75,2949,21,309
2950,4048.9135586666707,26.2,2950,22,310
2951,4075.5115973333295,25.7,2951,23,311
2952,4121.646254,25.2,2952,24,312
2953,4153.050930666671,25.7,2953,25,313
2954,4189.415439333329,26.2,2954,26,314
2955,4223.23945533333,27.15,2955,27,315
2956,4252.384846,28.1,2956,28,316
2957,4278.442466666671,28.6,2957,29,317
2958,4351.3189633333295,29.1,2958,30,318
2959,4422.594224,28.95,2959,31,319
2960,4414.092552,28.8,2960,32,320
2961,4421.398457333329,28.0,2961,33,321
2962,4346.174742,27.2,2962,34,322
2963,4271.299768,26.65,2963,35,323
2964,4175.932402666671,26.1,2964,36,324
2965,4198.964899333329,25.55,2965,37,325
2966,4303.5604586666705,25.0,2966,38,326
2967,4281.278051333329,24.45,2967,39,327
2968,4167.034671333329,23.9,2968,40,328
2969,4055.1623846666707,23.45,2969,41,329
2970,3964.283458,23.0,2970,42,330
2971,3847.8712453333296,22.65,2971,43,331
2972,3798.2419473333293,22.3,2972,44,332
2973,3727.2302886666707,21.85,2973,45,333
2974,4033.3765386666705,21.4,2974,46,334
2975,3981.8608893333294,21.2,2975,47,335
2976,3839.9757233333294,21.0,2976,0,0
2977,3655.6371406666703,20.75,2977,1,1
2978,3932.6023813333295,20.5,2978,2,2
2979,3779.5941846666706,20.3,2979,3,3
2980,3600.8409813333296,20.1,2980,4,4
2981,3430.506118,20.4,2981,5,5
2982,3330.89366333333,20.7,2982,6,6
2983,3268.628898,20.8,2983,7,7
2984,3263.84796333333,20.9,2984,8,8
2985,3297.404504,20.95,2985,9,9
2986,3395.75934066667,21.0,2986,10,10
2987,3501.236744,21.1,2987,11,11
2988,3580.796714,21.2,2988,12,12
2989,3678.4972533333294,21.55,2989,13,13
2990,3633.0895093333293,21.9,2990,14,14
2991,3764.48434,24.1,2991,15,15
2992,3879.8295206666703,26.3,2992,16,16
2993,4006.8243939999998,27.2,2993,17,17
2994,4145.255672666671,28.1,2994,18,18
2995,4260.984820000001,28.8,2995,19,19
2996,4359.501392666671,29.5,2996,20,20
2997,4450.168050666671,30.3,2997,21,21
2998,4566.09927666667,31.1,2998,22,22
2999,4621.265072666671,31.4,2999,23,23
3000,4695.670337333329,31.7,3000,24,24
3001,4743.014127333329,31.75,3001,25,25
3002,4778.809895333329,31.8,3002,26,26
3003,4870.12917,32.0,3003,27,27
3004,4895.20168,32.2,3004,28,28
3005,4984.317339333329,32.2,3005,29,29
3006,5053.161181333329,32.2,3006,30,30
3007,5142.971953333329,32.2,3007,31,31
3008,5188.934228,32.2,3008,32,32
3009,5225.33276466667,31.85,3009,33,33
3010,5124.54693666667,31.5,3010,34,34
3011,5001.244582,30.9,3011,35,35
3012,4877.878147333329,30.3,3012,36,36
3013,4839.146412,27.5,3013,37,37
3014,4789.99551,24.7,3014,38,38
3015,4638.359303333329,23.65,3015,39,39
3016,4424.006535333329,22.6,3016,40,40
3017,4206.9556013333295,22.1,3017,41,41
3018,4002.51075,21.6,3018,42,42
3019,3787.5181953333295,21.5,3019,43,43
3020,3713.2029826666703,21.4,3020,44,44
3021,3674.6479746666705,21.35,3021,45,45
3022,4097.05137266667,21.3,3022,46,46
3023,4066.9472140000003,20.8,3023,47,47
3024,3912.1108506666706,20.3,3024,0,48
3025,3759.6522113333294,20.05,3025,1,49
3026,4028.1017733333297,19.8,3026,2,50
3027,3894.6434113333294,19.4,3027,3,51
3028,3690.3745066666706,19.0,3028,4,52
3029,3514.26089666667,18.75,3029,5,53
3030,3423.75866866667,18.5,3030,6,54
3031,3367.5489573333302,18.05,3031,7,55
3032,3395.81351466667,17.6,3032,8,56
3033,3523.7623733333294,17.35,3033,9,57
3034,3819.5760653333296,17.1,3034,10,58
3035,4174.94247266667,16.85,3035,11,59
3036,4601.132268666671,16.6,3036,12,60
3037,4843.060375999999,16.75,3037,13,61
3038,4686.129374666671,16.9,3038,14,62
3039,4679.539372,17.7,3039,15,63
3040,4731.783134666671,18.5,3040,16,64
3041,4759.415853333329,18.75,3041,17,65
3042,4789.21873666667,19.0,3042,18,66
3043,4836.661769333329,19.8,3043,19,67
3044,4839.687227333329,20.6,3044,20,68
3045,4856.293472666671,20.65,3045,21,69
3046,4837.212859333329,20.7,3046,22,70
3047,4824.6266893333295,20.7,3047,23,71
3048,4891.044240666671,20.7,3048,24,72
3049,4915.87960466667,20.7,3049,25,73
3050,4893.961806,20.7,3050,26,74
3051,4881.658795333329,21.25,3051,27,75
3052,4891.087926666671,21.8,3052,28,76
3053,4905.13628933333,21.6,3053,29,77
3054,4906.306482,21.4,3054,30,78
3055,4891.998424666671,20.75,3055,31,79
3056,4874.101012666671,20.1,3056,32,80
3057,4772.407156666671,19.85,3057,33,81
3058,4611.266898,19.6,3058,34,82
3059,4446.28814866667,19.2,3059,35,83
3060,4315.985206666671,18.8,3060,36,84
3061,4342.0502,18.85,3061,37,85
3062,4423.266988666671,18.9,3062,38,86
3063,4346.0756233333295,18.6,3063,39,87
3064,4218.89874666667,18.3,3064,40,88
3065,4101.1817313333295,18.05,3065,41,89
3066,3938.6423526666704,17.8,3066,42,90
3067,3766.1666566666704,17.6,3067,43,91
3068,3686.6940786666705,17.4,3068,44,92
3069,3658.89268,17.0,3069,45,93
3070,4123.55083533333,16.6,3070,46,94
3071,4140.63197,16.45,3071,47,95
3072,3989.3591946666706,16.3,3072,0,96
3073,3810.0306353333294,16.05,3073,1,97
3074,4081.7329966666707,15.8,3074,2,98
3075,3940.0473413333293,15.9,3075,3,99
3076,3733.470628,16.0,3076,4,100
3077,3547.7456993333294,16.05,3077,5,101
3078,3459.6021259999998,16.1,3078,6,102
3079,3399.98297666667,16.25,3079,7,103
3080,3459.30863066667,16.4,3080,8,104
3081,3608.0679193333294,16.5,3081,9,105
3082,3895.2649413333293,16.6,3082,10,106
3083,4270.897852666671,16.6,3083,11,107
3084,4691.48860133333,16.6,3084,12,108
3085,4921.73272333333,16.7,3085,13,109
3086,4717.628492,16.8,3086,14,110
3087,4684.5121786666705,17.1,3087,15,111
3088,4774.747988,17.4,3088,16,112
3089,4775.249220000001,17.75,3089,17,113
3090,4811.800996,18.1,3090,18,114
3091,4812.4060946666705,18.4,3091,19,115
3092,4853.90709,18.7,3092,20,116
3093,4870.239470666671,19.4,3093,21,117
3094,4880.723084,20.1,3094,22,118
3095,4857.34962266667,20.05,3095,23,119
3096,4888.104062666671,20.0,3096,24,120
3097,4861.141082666671,20.0,3097,25,121
3098,4869.26761,20.0,3098,26,122
3099,4839.48715266667,19.7,3099,27,123
3100,4822.992317333329,19.4,3100,28,124
3101,4816.272514,20.05,3101,29,125
3102,4841.636731333329,20.7,3102,30,126
3103,4828.544815333329,20.45,3103,31,127
3104,4802.95339333333,20.2,3104,32,128
3105,4769.693150666671,20.3,3105,33,129
3106,4581.80351,20.4,3106,34,130
3107,4416.801408666671,20.05,3107,35,131
3108,4326.579742,19.7,3108,36,132
3109,4370.59532733333,19.15,3109,37,133
3110,4451.63311866667,18.6,3110,38,134
3111,4433.299766,18.15,3111,39,135
3112,4295.76275,17.7,3112,40,136
3113,4182.21952933333,17.2,3113,41,137
3114,4039.0329353333295,16.7,3114,42,138
3115,3875.3979813333294,16.5,3115,43,139
3116,3814.2253233333295,16.3,3116,44,140
3117,3762.6352773333297,15.85,3117,45,141
3118,4176.34250933333,15.4,3118,46,142
3119,4199.926590666671,15.3,3119,47,143
3120,4051.9729973333297,15.2,3120,0,144
3121,3892.5822466666705,15.0,3121,1,145
3122,4128.150926666671,14.8,3122,2,146
3123,4011.823826,14.75,3123,3,147
3124,3803.0630233333295,14.7,3124,4,148
3125,3610.9764186666707,14.55,3125,5,149
3126,3491.0606486666697,14.4,3126,6,150
3127,3445.66120066667,14.15,3127,7,151
3128,3474.1785266666698,13.9,3128,8,152
3129,3575.366136,14.0,3129,9,153
3130,3872.0041079999996,14.1,3130,10,154
3131,4222.786478,14.1,3131,11,155
3132,4656.123434,14.1,3132,12,156
3133,4933.7186679999995,14.45,3133,13,157
3134,4715.532565333329,14.8,3134,14,158
3135,4650.233426,16.35,3135,15,159
3136,4698.825821333329,17.9,3136,16,160
3137,4694.39059,18.35,3137,17,161
3138,4726.21799466667,18.8,3138,18,162
3139,4781.168410666671,19.9,3139,19,163
3140,4853.949182,21.0,3140,20,164
3141,4890.2155713333295,21.15,3141,21,165
3142,4896.87496,21.3,3142,22,166
3143,4900.12655533333,22.0,3143,23,167
3144,4969.805964666671,22.7,3144,24,168
3145,5009.759636,22.7,3145,25,169
3146,5010.93701866667,22.7,3146,26,170
3147,5019.212137333329,22.9,3147,27,171
3148,5008.24487933333,23.1,3148,28,172
3149,4993.8234299999995,23.0,3149,29,173
3150,5018.37109933333,22.9,3150,30,174
3151,5011.39055,22.85,3151,31,175
3152,4997.22611066667,22.8,3152,32,176
3153,4947.977144666671,23.1,3153,33,177
3154,4749.082272,23.4,3154,34,178
3155,4590.395115333329,22.45,3155,35,179
3156,4466.97708666667,21.5,3156,36,180
3157,4511.34116,20.65,3157,37,181
3158,4592.368180666671,19.8,3158,38,182
3159,4541.24743466667,19.4,3159,39,183
3160,4375.305016666671,19.0,3160,40,184
3161,4229.65806133333,18.6,3161,41,185
3162,4070.058048,18.2,3162,42,186
3163,3943.2003313333294,17.75,3163,43,187
3164,3889.1536226666703,17.3,3164,44,188
3165,3814.5606953333295,16.95,3165,45,189
3166,4252.872918666671,16.6,3166,46,190
3167,4224.3372659999995,16.5,3167,47,191
3168,4079.0344593333293,16.4,3168,0,192
3169,3895.8480793333297,15.0,3169,1,193
3170,4147.873994,13.6,3170,2,194
3171,4026.2527526666704,13.45,3171,3,195
3172,3837.56017,13.3,3172,4,196
3173,3634.8039633333296,13.1,3173,5,197
3174,3499.4246439999997,12.9,3174,6,198
3175,3451.55980266667,12.65,3175,7,199
3176,3519.0589466666706,12.4,3176,8,200
3177,3639.3637200000003,12.7,3177,9,201
3178,3944.6026380000003,13.0,3178,10,202
3179,4245.067612,13.45,3179,11,203
3180,4655.461091333329,13.9,3180,12,204
3181,4943.811031333329,16.2,3181,13,205
3182,4753.736517333329,18.5,3182,14,206
3183,4758.08348466667,20.95,3183,15,207
3184,4853.93515,23.4,3184,16,208
3185,4895.799956,23.25,3185,17,209
3186,4986.56599,23.1,3186,18,210
3187,5056.706654,25.65,3187,19,211
3188,5134.3162806666705,28.2,3188,20,212
3189,5258.432842666671,29.15,3189,21,213
3190,5275.392762666671,30.1,3190,22,214
3191,5347.409897333329,30.75,3191,23,215
3192,5420.109954,31.4,3192,24,216
3193,5531.76674,32.2,3193,25,217
3194,5585.26758666667,33.0,3194,26,218
3195,5643.6950193333305,33.15,3195,27,219
3196,5660.08014866667,33.3,3196,28,220
3197,5686.77513733333,33.75,3197,29,221
3198,5781.6119086666695,34.2,3198,30,222
3199,5854.12107866667,34.25,3199,31,223
3200,5871.72958533333,34.3,3200,32,224
3201,5818.12539133333,34.05,3201,33,225
3202,5650.78596866667,33.8,3202,34,226
3203,5448.66470466667,33.25,3203,35,227
3204,5260.335426,32.7,3204,36,228
3205,5278.15611266667,32.15,3205,37,229
3206,5320.91009466667,31.6,3206,38,230
3207,5258.502435333329,30.85,3207,39,231
3208,5035.52945,30.1,3208,40,232
3209,4851.45799066667,30.35,3209,41,233
3210,4670.56074066667,30.6,3210,42,234
3211,4530.3761460000005,30.8,3211,43,235
3212,4409.98868666667,31.0,3212,44,236
3213,4366.971658666671,30.95,3213,45,237
3214,4707.763901333329,30.9,3214,46,238
3215,4642.809061999999,30.85,3215,47,239
3216,4405.033749333329,30.8,3216,0,240
3217,4228.777454666671,30.45,3217,1,241
3218,4460.42454533333,30.1,3218,2,242
3219,4329.71904266667,29.8,3219,3,243
3220,4113.256158,29.5,3220,4,244
3221,3935.402496,29.65,3221,5,245
3222,3838.962894,29.8,3222,6,246
3223,3766.7694420000003,29.95,3223,7,247
3224,3765.6921426666704,30.1,3224,8,248
3225,3796.4410246666707,30.1,3225,9,249
3226,3926.549114,30.1,3226,10,250
3227,4020.2781306666707,27.95,3227,11,251
3228,4187.625425333329,25.8,3228,12,252
3229,4320.46470933333,24.9,3229,13,253
3230,4347.54644266667,24.0,3230,14,254
3231,4413.701995333329,24.0,3231,15,255
3232,4492.951476,24.0,3232,16,256
3233,4490.921134666671,23.75,3233,17,257
3234,4525.162164666671,23.5,3234,18,258
3235,4505.483237333329,24.75,3235,19,259
3236,4532.574703333329,26.0,3236,20,260
3237,4539.746398666671,26.6,3237,21,261
3238,4524.557630666671,27.2,3238,22,262
3239,4531.117426,27.2,3239,23,263
3240,4539.349256,27.2,3240,24,264
3241,4553.7186553333295,27.05,3241,25,265
3242,4535.683680666671,26.9,3242,26,266
3243,4545.9674906666705,27.0,3243,27,267
3244,4538.290860666671,27.1,3244,28,268
3245,4562.867755333329,26.65,3245,29,269
3246,4582.923752000001,26.2,3246,30,270
3247,4610.636395333329,24.55,3247,31,271
3248,4533.236246666671,22.9,3248,32,272
3249,4484.561630666671,22.15,3249,33,273
3250,4388.31475933333,21.4,3250,34,274
3251,4259.9387686666705,21.1,3251,35,275
3252,4133.587738,20.8,3252,36,276
3253,4176.689198666671,20.55,3253,37,277
3254,4247.565711333329,20.3,3254,38,278
3255,4144.192566,20.05,3255,39,279
3256,4073.2164406666707,19.8,3256,40,280
3257,3966.1052253333296,19.4,3257,41,281
3258,3865.7356033333294,19.0,3258,42,282
3259,3788.0136706666704,19.05,3259,43,283
3260,3762.6152386666704,19.1,3260,44,284
3261,3745.7557799999995,19.05,3261,45,285
3262,4045.8312066666704,19.0,3262,46,286
3263,4029.5585506666707,18.95,3263,47,287
3264,3853.3414246666707,18.9,3264,0,288
3265,3681.947096,18.8,3265,1,289
3266,3932.71334,18.7,3266,2,290
3267,3818.6524093333296,18.65,3267,3,291
3268,3639.5532740000003,18.6,3268,4,292
3269,3450.05899066667,18.5,3269,5,293
3270,3277.358602,18.4,3270,6,294
3271,3196.26366933333,18.35,3271,7,295
3272,3162.531414,18.3,3272,8,296
3273,3167.44615866667,18.35,3273,9,297
3274,3214.788198,18.4,3274,10,298
3275,3264.42336266667,18.4,3275,11,299
3276,3343.01915933333,18.4,3276,12,300
3277,3404.28995066667,18.55,3277,13,301
3278,3407.61551333333,18.7,3278,14,302
3279,3485.26369666667,18.9,3279,15,303
3280,3567.1186553333296,19.1,3280,16,304
3281,3640.4281273333295,19.4,3281,17,305
3282,3718.2862,19.7,3282,18,306
3283,3745.8979846666707,20.8,3283,19,307
3284,3807.0872,21.9,3284,20,308
3285,3831.79675,22.5,3285,21,309
3286,3885.0409413333296,23.1,3286,22,310
3287,3868.2272299999995,23.75,3287,23,311
3288,3875.5162560000003,24.4,3288,24,312
3289,3845.6228100000003,23.3,3289,25,313
3290,3810.3831840000003,22.2,3290,26,314
3291,3797.0551226666707,21.75,3291,27,315
3292,3778.3566466666707,21.3,3292,28,316
3293,3814.7892366666706,20.7,3293,29,317
3294,3846.5386826666704,20.1,3294,30,318
3295,3899.8060306666707,19.75,3295,31,319
3296,3930.4734153333293,19.4,3296,32,320
3297,4000.46159,19.25,3297,33,321
3298,4009.4394853333297,19.1,3298,34,322
3299,3991.9479733333296,19.0,3299,35,323
3300,3948.7932273333295,18.9,3300,36,324
3301,3964.2265686666706,18.85,3301,37,325
3302,3980.3929686666706,18.8,3302,38,326
3303,3931.6567486666704,18.8,3303,39,327
3304,3845.390386,18.8,3304,40,328
3305,3746.8141706666706,18.6,3305,41,329
3306,3660.4120113333292,18.4,3306,42,330
3307,3518.8710793333294,18.1,3307,43,331
3308,3504.65739533333,17.8,3308,44,332
3309,3505.2802086666698,17.8,3309,45,333
3310,3860.540096,17.8,3310,46,334
3311,3902.5241840000003,17.6,3311,47,335
3312,3752.2437126666705,17.4,3312,0,0
3313,3623.909728,17.4,3313,1,1
3314,3893.8048259999996,17.4,3314,2,2
3315,3806.3731693333293,17.1,3315,3,3
3316,3611.8495946666703,16.8,3316,4,4
3317,3422.319258,16.75,3317,5,5
3318,3323.13625,16.7,3318,6,6
3319,3255.93497533333,16.65,3319,7,7
3320,3319.60717533333,16.6,3320,8,8
3321,3438.5184146666697,16.55,3321,9,9
3322,3777.7964186666704,16.5,3322,10,10
3323,4140.479119333329,16.55,3323,11,11
3324,4634.398593999999,16.6,3324,12,12
3325,4912.20151333333,16.35,3325,13,13
3326,4780.23395866667,16.1,3326,14,14
3327,4720.95115533333,16.65,3327,15,15
3328,4781.6504046666705,17.2,3328,16,16
3329,4777.864896,18.1,3329,17,17
3330,4812.297082,19.0,3330,18,18
3331,4821.213212,19.1,3331,19,19
3332,4879.576314,19.2,3332,20,20
3333,4889.019612,19.0,3333,21,21
3334,4840.41302,18.8,3334,22,22
3335,4838.537618,17.9,3335,23,23
3336,4868.11104866667,17.0,3336,24,24
3337,4871.479808666671,17.95,3337,25,25
3338,4835.431298666671,18.9,3338,26,26
3339,4792.33171133333,19.8,3339,27,27
3340,4754.228919333329,20.7,3340,28,28
3341,4737.59065466667,20.6,3341,29,29
3342,4763.8808706666705,20.5,3342,30,30
3343,4757.607829333329,19.9,3343,31,31
