"","date","ftse100"
"3825",1999-05-21,-0.0009420927
"3826",1999-05-24,-0.0128874081
"3827",1999-05-25,-0.0058272831
"3828",1999-05-26,0.0004163864
"3829",1999-05-27,-0.0085323686
"3830",1999-05-28,0.0060547348
"3831",1999-06-01,0.002728294
"3832",1999-06-02,0.0108674776
"3833",1999-06-03,0.0051140772
"3834",1999-06-04,0.0070098611
"3835",1999-06-07,0.0033632112
"3836",1999-06-08,0.0023385613
"3837",1999-06-09,0.004044049
"3838",1999-06-10,-0.007327426
"3839",1999-06-11,0.0136394138
"3840",1999-06-14,-0.0092682401
"3841",1999-06-15,0.0039160231
"3842",1999-06-16,0.0089314738
"3843",1999-06-17,-0.0010586069
"3844",1999-06-18,0.0062508639
"3845",1999-06-21,0.0023352361
"3846",1999-06-22,-0.001446605
"3847",1999-06-23,-0.0090429425
"3848",1999-06-24,-0.0136805011
"3849",1999-06-25,0.0042905732
"3850",1999-06-28,-0.0034177943
"3851",1999-06-29,-0.0119721274
"3852",1999-06-30,0.0053643836
"3853",1999-07-01,0.0192401249
"3854",1999-07-02,0.0032949944
"3855",1999-07-05,0.0116173785
"3856",1999-07-06,0.0022755545
"3857",1999-07-07,-0.0005146213
"3858",1999-07-08,-0.0073749886
"3859",1999-07-09,0.0016476727
"3860",1999-07-12,-0.0030157642
"3861",1999-07-13,-0.013642544
"3862",1999-07-14,0.0043832476
"3863",1999-07-15,0.0157293321
"3864",1999-07-16,-0.0027479618
"3865",1999-07-19,-0.0152087203
"3866",1999-07-20,-0.0151344165
"3867",1999-07-21,-0.004332266
"3868",1999-07-22,-0.0090648253
"3869",1999-07-23,-0.0124091191
"3870",1999-07-26,-0.0023196997
"3871",1999-07-27,0.0127880129
"3872",1999-07-28,-0.002471104
"3873",1999-07-29,-0.0177720953
"3874",1999-07-30,0.0134400729
"3875",1999-08-02,0.0090874061
"3876",1999-08-03,-0.005043755
"3877",1999-08-04,-0.0087793645
"3878",1999-08-05,-0.0109867062
"3879",1999-08-06,-0.0007177463
"3880",1999-08-09,-0.0001305931
"3881",1999-08-10,-0.0236241041
"3882",1999-08-11,0.0108353956
"3883",1999-08-12,0.0160457884
"3884",1999-08-13,0.0169971671
"3885",1999-08-16,-0.0022092018
"3886",1999-08-17,-0.0102843024
"3887",1999-08-18,0.0067113006
"3888",1999-08-19,-0.0120287918
"3889",1999-08-20,0.0081983245
"3890",1999-08-23,0.0227298446
"3891",1999-08-24,0.0030981774
"3892",1999-08-25,0.0057675034
"3893",1999-08-26,-0.0005640423
"3894",1999-08-27,-0.0044051482
"3895",1999-08-31,-0.0156988096
"3896",1999-09-01,0.00329542
"3897",1999-09-02,-0.0098537876
"3898",1999-09-03,0.0242677016
"3899",1999-09-06,0.0025312077
"3900",1999-09-07,-0.0095190302
"3901",1999-09-08,-0.0095788474
"3902",1999-09-09,0.0036128207
"3903",1999-09-10,-0.0114047244
"3904",1999-09-13,-0.0032707645
"3905",1999-09-14,-0.0124308946
"3906",1999-09-15,-0.0099847773
"3907",1999-09-16,-0.0029099086
"3908",1999-09-17,0.0033495282
"3909",1999-09-20,0.0009254822
"3910",1999-09-21,-0.0175513911
"3911",1999-09-22,-0.0067392693
"3912",1999-09-23,0.0130623847
"3913",1999-09-24,-0.0070649542
"3914",1999-09-27,0.0208410429
"3915",1999-09-28,-0.0083705449
"3916",1999-09-29,-0.0004652631
"3917",1999-09-30,0.0031253637
"3918",1999-10-01,-0.0103080824
"3919",1999-10-04,0.012341131
"3920",1999-10-05,0.0053592696
"3921",1999-10-06,0.0039322145
"3922",1999-10-07,0.0165194448
"3923",1999-10-08,-0.0003385622
"3924",1999-10-11,0.006805793
"3925",1999-10-12,-0.0156980842
"3926",1999-10-13,-0.0045566983
"3927",1999-10-14,-0.0147462726
"3928",1999-10-15,-0.0222679454
"3929",1999-10-18,-0.0007636956
"3930",1999-10-19,0.0165424005
"3931",1999-10-20,0.0044943445
"3932",1999-10-21,-0.0097801138
"3933",1999-10-22,0.0183256626
"3934",1999-10-25,-0.008214433
"3935",1999-10-26,0.0100620354
"3936",1999-10-27,-0.006174669
"3937",1999-10-28,0.0186390974
"3938",1999-10-29,0.0167691357
"3939",1999-11-01,0.0008478237
"3940",1999-11-02,-0.0019499409
"3941",1999-11-03,0.0066139261
"3942",1999-11-04,0.0143341235
"3943",1999-11-05,-0.0056463503
"3944",1999-11-08,0.0064986277
"3945",1999-11-09,0.0083842658
"3946",1999-11-10,0.0032481156
"3947",1999-11-11,0.0106887257
"3948",1999-11-12,-0.0032033597
"3949",1999-11-15,0.0037056969
"3950",1999-11-16,0.0112445616
"3951",1999-11-17,-0.0083775186
"3952",1999-11-18,0.000595811
"3953",1999-11-19,-0.0098784659
"3954",1999-11-22,-0.0076176965
"3955",1999-11-23,0.0150881827
"3956",1999-11-24,0.0082509261
"3957",1999-11-25,0.0170196614
"3958",1999-11-26,-0.0004777118
"3959",1999-11-29,-0.0032260955
"3960",1999-11-30,-0.0122868531
"3961",1999-12-01,0.0097090324
"3962",1999-12-02,-0.0001953184
"3963",1999-12-03,0.0160643174
"3964",1999-12-06,-0.0102937262
"3965",1999-12-07,-0.0053199438
"3966",1999-12-08,-0.0046723356
"3967",1999-12-09,0.0075168677
"3968",1999-12-10,0.0104271225
"3969",1999-12-13,-0.0052042405
"3970",1999-12-14,-0.0001490446
"3971",1999-12-15,-0.0089440105
"3972",1999-12-16,0.0044371578
"3973",1999-12-17,0.0063343267
"3974",1999-12-20,0.0011755603
"3975",1999-12-21,-0.0037454854
"3976",1999-12-22,0.0038341613
"3977",1999-12-23,0.0071634515
"3978",1999-12-24,0.0043825995
"3979",1999-12-29,0.0043194006
"3980",1999-12-30,0.0137948185
"3981",2000-01-04,-0.0381374275
"3982",2000-01-05,-0.0195022428
"3983",2000-01-06,-0.0089811656
"3984",2000-01-07,0.0042611005
"3985",2000-01-10,0.0158190874
"3986",2000-01-11,-0.0134388668
"3987",2000-01-12,0.0021322616
"3988",2000-01-13,-0.0001989958
"3989",2000-01-14,0.0193983005
"3990",2000-01-17,0.0016971554
"3991",2000-01-18,-0.0247244921
"3992",2000-01-19,-0.0091012514
"3993",2000-01-20,-0.0150029478
"3994",2000-01-21,-0.0003780301
"3995",2000-01-24,0.0052786663
"3996",2000-01-25,-0.0165679175
"3997",2000-01-26,0.0161776191
"3998",2000-01-27,0.0102578581
"3999",2000-01-28,-0.0101537028
"4000",2000-01-31,-0.016798419
"4001",2000-02-01,0.0035734227
"4002",2000-02-02,0.0018916212
"4003",2000-02-03,0.0034111823
"4004",2000-02-04,-0.0220261531
"4005",2000-02-07,-0.0107356508
"4006",2000-02-08,0.0273265126
"4007",2000-02-09,0.0047090267
"4008",2000-02-10,-0.0056370143
"4009",2000-02-11,-0.013774324
"4010",2000-02-14,-0.0201346617
"4011",2000-02-15,-0.0104472201
"4012",2000-02-16,0.0236794778
"4013",2000-02-17,0.0100692976
"4014",2000-02-18,-0.0071344596
"4015",2000-02-21,-0.0135279805
"4016",2000-02-22,-0.0110003946
"4017",2000-02-23,0.0215139575
"4018",2000-02-24,-0.0093422959
"4019",2000-02-25,0.0182857706
"4020",2000-02-28,-0.0158760891
"4021",2000-02-29,0.0218047085
"4022",2000-03-01,0.0212270962
"4023",2000-03-02,0.0105579035
"4024",2000-03-03,0.0086130502
"4025",2000-03-06,0.0123776493
"4026",2000-03-07,-0.015423734
"4027",2000-03-08,-0.0085517668
"4028",2000-03-09,0.0188576242
"4029",2000-03-10,-0.0231931538
"4030",2000-03-13,0.0135253738
"4031",2000-03-14,0.0031235986
"4032",2000-03-15,-0.0061814987
"4033",2000-03-16,0.0170932217
"4034",2000-03-17,0.0001220033
"4035",2000-03-20,0.0101402867
"4036",2000-03-21,-0.0009963016
"4037",2000-03-22,-0.0012541743
"4038",2000-03-23,-0.0022694263
"4039",2000-03-24,0.0218208838
"4040",2000-03-27,-0.0076129702
"4041",2000-03-28,-0.0055030506
"4042",2000-03-29,-0.0077589318
"4043",2000-03-30,-0.0232769594
"4044",2000-03-31,0.0147396512
"4045",2000-04-03,-0.0119415308
"4046",2000-04-04,-0.0054316708
"4047",2000-04-05,-0.0074218142
"4048",2000-04-06,0.0112551534
"4049",2000-04-07,0.018415464
"4050",2000-04-10,-0.0055556401
"4051",2000-04-11,-0.0236018
"4052",2000-04-12,-0.0044519689
"4053",2000-04-13,0.000976255
"4054",2000-04-14,-0.0281422054
"4055",2000-04-17,-0.0297016882
"4056",2000-04-18,0.0132452541
"4057",2000-04-19,0.0182581495
"4058",2000-04-20,0.0091028149
"4059",2000-04-25,0.00669743
"4060",2000-04-26,-0.0042177304
"4061",2000-04-27,-0.0123391673
"4062",2000-04-28,0.023967116
"4063",2000-05-02,0.0072699687
"4064",2000-05-03,-0.0295917407
"4065",2000-05-04,0.0023929634
"4066",2000-05-05,0.0063229886
"4067",2000-05-08,-0.0036064628
"4068",2000-05-09,-0.0148802342
"4069",2000-05-10,-0.0037884973
"4070",2000-05-11,0.0238173294
"4071",2000-05-12,0.0060199491
"4072",2000-05-15,-0.0056974616
"4073",2000-05-16,0.0113161643
"4074",2000-05-17,-0.0193403393
"4075",2000-05-18,0.0059229851
"4076",2000-05-19,-0.0300823052
"4077",2000-05-22,-0.0016376088
"4078",2000-05-23,0.00849971
"4079",2000-05-24,0.0052244201
"4080",2000-05-25,0.018386559
"4081",2000-05-26,-0.0022788914
"4082",2000-05-30,0.0229535621
"4083",2000-05-31,-4.71727781621772e-05
"4084",2000-06-01,0.0174862013
"4085",2000-06-02,0.0240939649
"4086",2000-06-05,-0.012027647
"4087",2000-06-06,1.52748713092648e-05
"4088",2000-06-07,-0.0065680943
"4089",2000-06-08,-0.0011070451
"4090",2000-06-09,-0.0081273281
"4091",2000-06-12,-0.0020019243
"4092",2000-06-13,0.0025190875
"4093",2000-06-14,0.0138356781
"4094",2000-06-15,-0.0069611248
"4095",2000-06-16,0
"4096",2000-06-19,-9.24385283786842e-05
"4097",2000-06-20,0.0056546794
"4098",2000-06-21,-0.0075227137
"4099",2000-06-22,-0.0098798975
"4100",2000-06-23,-0.003476878
"4101",2000-06-26,0.0021434718
"4102",2000-06-27,-0.0046680822
"4103",2000-06-28,-0.0096936615
"4104",2000-06-29,-0.0118001109
"4105",2000-06-30,0.0118127905
"4106",2000-07-03,0.0249813867
"4107",2000-07-04,-0.0082529674
"4108",2000-07-05,-0.0053763441
"4109",2000-07-06,0.0058127693
"4110",2000-07-07,0.0121347124
"4111",2000-07-10,-0.0048172374
"4112",2000-07-11,0.0014846432
"4113",2000-07-12,0.0065937799
"4114",2000-07-13,-0.0065659277
"4115",2000-07-14,-4.6327e-05
"4116",2000-07-17,0.0077369738
"4117",2000-07-18,-0.0114933722
"4118",2000-07-19,0.0023098985
"4119",2000-07-20,0.0005568101
"4120",2000-07-21,-0.0140052558
"4121",2000-07-24,0.0004546595
"4122",2000-07-25,0.0014730541
"4123",2000-07-26,-0.0005633186
"4124",2000-07-27,-0.0054797952
"4125",2000-07-28,-0.0025818233
"4126",2000-07-31,0.0046719384
"4127",2000-08-01,0.0021680047
"4128",2000-08-02,0.0019124955
"4129",2000-08-03,-0.0116095317
"4130",2000-08-04,0.0073451425
"4131",2000-08-07,0.0038186533
"4132",2000-08-08,-0.0046494881
"4133",2000-08-09,0.0087919347
"4134",2000-08-10,-0.0041627689
"4135",2000-08-11,-0.0004383699
"4136",2000-08-14,0.0055446785
"4137",2000-08-15,0.008660571
"4138",2000-08-16,0.008725195
"4139",2000-08-17,-0.0021126761
"4140",2000-08-18,0.003912123
"4141",2000-08-21,-0.0002292281
"4142",2000-08-22,0.006511571
"4143",2000-08-23,-0.0028246872
"4144",2000-08-24,-0.0014011148
"4145",2000-08-25,0.0010218088
"4146",2000-08-29,0.0034431799
"4147",2000-08-30,0.0043727131
"4148",2000-08-31,0.0087073514
"4149",2000-09-01,0.0183284128
"4150",2000-09-04,0.0004562178
"4151",2000-09-05,-0.0067077566
"4152",2000-09-06,-0.0085597927
"4153",2000-09-07,-0.0008215454
"4154",2000-09-08,-0.0132302816
"4155",2000-09-11,-0.0028330329
"4156",2000-09-12,-0.0040261319
"4157",2000-09-13,-0.0117916254
"4158",2000-09-14,0.0119323269
"4159",2000-09-15,-0.0210815346
"4160",2000-09-18,-0.0011063843
"4161",2000-09-19,-0.0010452092
"4162",2000-09-20,-0.0193019442
"4163",2000-09-21,-0.0128505231
"4164",2000-09-22,0.0010807846
"4165",2000-09-25,0.0082502135
"4166",2000-09-26,-0.0070160298
"4167",2000-09-27,0.0090291637
"4168",2000-09-28,-0.0008294387
"4169",2000-09-29,0.0048051596
"4170",2000-10-02,-0.0015411013
"4171",2000-10-03,0.0096268597
"4172",2000-10-04,-0.0015918046
"4173",2000-10-05,0.0074350029
"4174",2000-10-06,0.0014415544
"4175",2000-10-09,-0.0197771936
"4176",2000-10-10,-0.0027295365
"4177",2000-10-11,-0.0208236631
"4178",2000-10-12,0.002337518
"4179",2000-10-13,0.0126714395
"4180",2000-10-16,0.0122552177
"4181",2000-10-17,-0.0131250298
"4182",2000-10-18,-0.0088663915
"4183",2000-10-19,0.0114993006
"4184",2000-10-20,0.0092299281
"4185",2000-10-23,0.0063094498
"4186",2000-10-24,0.0193954939
"4187",2000-10-25,-0.0109654573
"4188",2000-10-26,-0.0102861271
"4189",2000-10-27,0.0101867572
"4190",2000-10-30,0.0034398806
"4191",2000-10-31,0.0078266859
"4192",2000-11-01,0.0029821074
"4193",2000-11-02,-0.0101585728
"4194",2000-11-03,-0.0010325407
"4195",2000-11-06,0.0071412911
"4196",2000-11-07,0.0055823356
"4197",2000-11-08,0.0016236528
"4198",2000-11-09,-0.0054342792
"4199",2000-11-10,-0.006519512
"4200",2000-11-13,-0.0195931377
"4201",2000-11-14,0.0220086696
"4202",2000-11-15,0.0030251524
"4203",2000-11-16,-0.0002953842
"4204",2000-11-17,0.0015084598
"4205",2000-11-20,-0.0147668514
"4206",2000-11-21,0.0051536643
"4207",2000-11-22,-0.0245072675
"4208",2000-11-23,0.0105924711
"4209",2000-11-24,0.0064097466
"4210",2000-11-27,0.0074435805
"4211",2000-11-28,-0.0195930789
"4212",2000-11-29,-0.0135844347
"4213",2000-11-30,-0.003682136
"4214",2000-12-01,0.0045911888
"4215",2000-12-04,-0.0018961494
"4216",2000-12-05,0.0227807817
"4217",2000-12-06,-0.0040800127
"4218",2000-12-07,-0.0066791003
"4219",2000-12-08,0.0091311744
"4220",2000-12-11,0.0130400903
"4221",2000-12-12,0.0031552674
"4222",2000-12-13,0.0019717076
"4223",2000-12-14,-0.0217398095
"4224",2000-12-15,-0.0140489799
"4225",2000-12-18,0.0114479096
"4226",2000-12-19,0.007764348
"4227",2000-12-20,-0.0187926926
"4228",2000-12-21,-0.0099082034
"4229",2000-12-22,-0.0029433407
"4230",2000-12-27,0.0197949979
"4231",2000-12-28,0.0008040912
"4232",2000-12-29,-0.0001124823
"4233",2001-01-02,-0.0076817999
"4234",2001-01-03,-0.0218310201
"4235",2001-01-04,0.0241229159
"4236",2001-01-05,0.0020208226
"4237",2001-01-08,-0.0078249786
"4238",2001-01-09,-0.0100006504
"4239",2001-01-10,-0.004631987
"4240",2001-01-11,0.0090760574
"4241",2001-01-12,0.0082748696
"4242",2001-01-15,0.0007785257
"4243",2001-01-16,-0.0140998007
"4244",2001-01-17,0.0187562672
"4245",2001-01-18,0.0020169749
"4246",2001-01-19,-9.66199133640565e-05
"4247",2001-01-22,0.0036558066
"4248",2001-01-23,-0.0027759949
"4249",2001-01-24,0.007997168
"4250",2001-01-25,-0.0014047634
"4251",2001-01-26,0.0061864569
"4252",2001-01-29,0.0036064376
"4253",2001-01-30,0.0027703024
"4254",2001-01-31,-0.0058410293
"4255",2001-02-01,-0.007256848
"4256",2001-02-02,0.0007357881
"4257",2001-02-05,0.002045905
"4258",2001-02-06,0.0038601416
"4259",2001-02-07,-0.010773191
"4260",2001-02-08,-0.0031322282
"4261",2001-02-09,-0.0067353088
"4262",2001-02-12,0.0125075029
"4263",2001-02-13,-0.002066844
"4264",2001-02-14,-0.0083968853
"4265",2001-02-15,0.0035134873
"4266",2001-02-16,-0.0176834089
"4267",2001-02-19,0.0009362219
"4268",2001-02-20,-0.0186905153
"4269",2001-02-21,-0.0012876039
"4270",2001-02-22,0.0051403121
"4271",2001-02-23,-0.0098948876
"4272",2001-02-26,-0.004542625
"4273",2001-02-27,0.0041408217
"4274",2001-02-28,-0.0039217666
"4275",2001-03-01,-0.0015715034
"4276",2001-03-02,-0.0084622415
"4277",2001-03-05,0.012409108
"4278",2001-03-06,0.0136057863
"4279",2001-03-07,-0.0016966068
"4280",2001-03-08,0.0002332634
"4281",2001-03-09,-0.0143090352
"4282",2001-03-12,-0.0153448363
"4283",2001-03-13,-0.0181584141
"4284",2001-03-14,-0.0165713986
"4285",2001-03-15,0.0183615066
"4286",2001-03-16,-0.0290441947
"4287",2001-03-19,-0.0020133746
"4288",2001-03-20,0.0171482095
"4289",2001-03-21,-0.0187894028
"4290",2001-03-22,-0.0407710217
"4291",2001-03-23,0.0164634605
"4292",2001-03-26,0.0322640357
"4293",2001-03-27,0.0271670911
"4294",2001-03-28,-0.019919345
"4295",2001-03-29,-0.0045600285
"4296",2001-03-30,0.0081060769
"4297",2001-04-02,-0.0026980492
"4298",2001-04-03,-0.0276586277
"4299",2001-04-04,0.0132891582
"4300",2001-04-05,0.0155535885
"4301",2001-04-06,-0.0036109431
"4302",2001-04-09,0.0110327591
"4303",2001-04-10,0.0246675966
"4304",2001-04-11,-0.0025676374
"4305",2001-04-12,-0.0037145177
"4306",2001-04-17,-0.0009537683
"4307",2001-04-18,0.022408915
"4308",2001-04-19,-0.0031577875
"4309",2001-04-20,0.0013965529
"4310",2001-04-23,-0.0014456274
"4311",2001-04-24,-0.005279921
"4312",2001-04-25,-0.0021916682
"4313",2001-04-26,0.007001287
"4314",2001-04-27,0.0141608302
"4315",2001-04-30,0.0026044292
"4316",2001-05-01,-0.0065192981
"4317",2001-05-02,-0.0040148448
"4318",2001-05-03,-0.0234409403
"4319",2001-05-04,0.0181241111
"4320",2001-05-08,0.0027426196
"4321",2001-05-09,0.0012401468
"4322",2001-05-10,0.0119279909
"4323",2001-05-11,-0.0112676056
"4324",2001-05-14,-0.0349850767
"4325",2001-05-15,0.0267814779
"4326",2001-05-16,0.0070341782
"4327",2001-05-17,0.0034840245
"4328",2001-05-18,0.0017783047
"4329",2001-05-21,0.0044970414
"4330",2001-05-22,0.0058906692
"4331",2001-05-23,-0.0132516816
"4332",2001-05-24,0.0031369756
"4333",2001-05-25,-0.0044118393
"4334",2001-05-29,-0.0043974329
"4335",2001-05-30,-0.0114258429
"4336",2001-05-31,-0.0001380048
"4337",2001-06-01,0.0023291524
"4338",2001-06-04,0.0080728449
"4339",2001-06-05,0.0112695296
"4340",2001-06-06,-0.0035457999
"4341",2001-06-07,0.0079301872
"4342",2001-06-08,0.0003866651
"4343",2001-06-11,-0.0151413303
"4344",2001-06-12,-0.0096408156
"4345",2001-06-13,0.0027911785
"4346",2001-06-14,-0.0116319027
"4347",2001-06-15,-0.0051282051
"4348",2001-06-18,-0.0089813035
"4349",2001-06-19,0.0015515904
"4350",2001-06-20,0.0033800437
"4351",2001-06-21,-0.0102112429
"4352",2001-06-22,0.0043074414
"4353",2001-06-25,-0.0006707026
"4354",2001-06-26,-0.0187569544
"4355",2001-06-27,0.0093957557
"4356",2001-06-28,0.005438756
"4357",2001-06-29,0.0007271566
"4358",2001-07-02,0.0131501994
"4359",2001-07-03,-0.013434324
"4360",2001-07-04,-0.0069859395
"4361",2001-07-05,-0.0090884742
"4362",2001-07-06,-0.012685599
"4363",2001-07-09,-0.0018798365
"4364",2001-07-10,-0.0001828521
"4365",2001-07-11,-0.0138993032
"4366",2001-07-12,0.0166360652
"4367",2001-07-13,0.0101065382
"4368",2001-07-16,-0.003594004
"4369",2001-07-17,-0.0161860398
"4370",2001-07-18,-0.0042742916
"4371",2001-07-19,0.0060689043
"4372",2001-07-20,-0.0092507448
"4373",2001-07-23,0.0033784411
"4374",2001-07-24,-0.015743807
"4375",2001-07-25,-0.0083643472
"4376",2001-07-26,0.0019713024
"4377",2001-07-27,0.02213352
"4378",2001-07-30,0.0080694416
"4379",2001-07-31,0.0151284264
"4380",2001-08-01,0.0032193305
"4381",2001-08-02,0.006778561
"4382",2001-08-03,-0.0066075745
"4383",2001-08-06,-0.0038214723
"4384",2001-08-07,0.0018818761
"4385",2001-08-08,-0.0108907672
"4386",2001-08-09,-0.0134392404
"4387",2001-08-10,0.0044975846
"4388",2001-08-13,0.0007186026
"4389",2001-08-14,0.0141223693
"4390",2001-08-15,-0.0083881041
"4391",2001-08-16,-0.0131463307
"4392",2001-08-17,-0.0088500501
"4393",2001-08-20,0.0028640422
"4394",2001-08-21,0.0136073468
"4395",2001-08-22,-0.0039776808
"4396",2001-08-23,-0.0022556252
"4397",2001-08-24,0.0139720189
"4398",2001-08-28,-0.0067983699
"4399",2001-08-29,-0.0031464478
"4400",2001-08-30,-0.0156711459
"4401",2001-08-31,0.0023065239
"4402",2001-09-03,-0.0061552853
"4403",2001-09-04,0.0127068391
"4404",2001-09-05,-0.0118224403
"4405",2001-09-06,-0.0210120391
"4406",2001-09-07,-0.0257479392
"4407",2001-09-10,-0.0639607124
"4408",2001-09-12,0.0286767804
"4409",2001-09-13,0.0125970382
"4410",2001-09-14,-0.0380087386
"4411",2001-09-17,0.0301112349
"4412",2001-09-18,-0.0102471984
"4413",2001-09-19,-0.0261925877
"4414",2001-09-20,-0.0349026834
"4415",2001-09-21,-0.0270359235
"4416",2001-09-24,0.0406432551
"4417",2001-09-25,0.010728451
"4418",2001-09-26,0.0070120513
"4419",2001-09-27,0.0143736292
"4420",2001-09-28,0.0293475523
"4421",2001-10-01,-0.0240241465
"4422",2001-10-02,0.009758442
"4423",2001-10-03,0.0102435693
"4424",2001-10-04,0.0275308288
"4425",2001-10-05,0.003947211
"4426",2001-10-08,-0.000655282
"4427",2001-10-09,-0.0045502414
"4428",2001-10-10,0.0286039363
"4429",2001-10-11,0.0022898838
"4430",2001-10-12,-0.0037561231
"4431",2001-10-15,-0.0151977456
"4432",2001-10-16,0.0030193594
"4433",2001-10-17,0.0237673632
"4434",2001-10-18,-0.0167967098
"4435",2001-10-19,-0.0192142299
"4436",2001-10-22,0.01050282
"4437",2001-10-23,0.0242387188
"4438",2001-10-24,-0.0049486839
"4439",2001-10-25,-0.0156745878
"4440",2001-10-26,0.0200526875
"4441",2001-10-29,-0.0197933932
"4442",2001-10-30,-0.0161819934
"4443",2001-10-31,0.0072148053
"4444",2001-11-01,0.006250372
"4445",2001-11-02,0.0114962928
"4446",2001-11-05,0.0155180817
"4447",2001-11-06,0.0009598587
"4448",2001-11-07,0.0004219328
"4449",2001-11-08,0.0118474781
"4450",2001-11-09,-0.0064227658
"4451",2001-11-12,-0.0186873117
"4452",2001-11-13,0.0254362442
"4453",2001-11-14,-0.0068977279
"4454",2001-11-15,-0.0004770355
"4455",2001-11-16,0.0100797984
"4456",2001-11-19,0.0088830089
"4457",2001-11-20,-0.007362308
"4458",2001-11-21,0.0028497556
"4459",2001-11-22,0.0060408747
"4460",2001-11-23,-0.009858022
"4461",2001-11-26,0.0017569712
"4462",2001-11-27,-0.0068835455
"4463",2001-11-28,-0.0115457653
"4464",2001-11-29,0.0006339814
"4465",2001-11-30,-0.0009407699
"4466",2001-12-03,-0.0074948113
"4467",2001-12-04,0.0091972273
"4468",2001-12-05,0.0232919553
"4469",2001-12-06,0.0068060373
"4470",2001-12-07,-0.0195724236
"4471",2001-12-10,-0.0151385644
"4472",2001-12-11,-0.0046673095
"4473",2001-12-12,-0.007905751
"4474",2001-12-13,-0.0088085938
"4475",2001-12-14,-0.0027389702
"4476",2001-12-17,0.0148784825
"4477",2001-12-18,0.0028814516
"4478",2001-12-19,-0.0059210654
"4479",2001-12-20,-0.0078897004
"4480",2001-12-21,0.0155505689
"4481",2001-12-24,0.0035276787
"4482",2001-12-27,0.0069146676
"4483",2001-12-28,0.0056011663
"4484",2001-12-31,-0.0047688082
"4485",2002-01-02,0.0001724997
"4486",2002-01-03,0.0192591457
"4487",2002-01-04,0.0009400617
"4488",2002-01-07,-0.0056726398
"4489",2002-01-08,-0.0081607979
"4490",2002-01-09,-0.0041711108
"4491",2002-01-10,-0.007229607
"4492",2002-01-11,0.0015219527
"4493",2002-01-14,-0.0163697919
"4494",2002-01-15,0.0102669405
"4495",2002-01-16,-0.0074332172
"4496",2002-01-17,0.0021062485
"4497",2002-01-18,-0.0022575121
"4498",2002-01-21,0.0022821253
"4499",2002-01-22,0.0020823197
"4500",2002-01-23,0.0060980346
"4501",2002-01-24,0.0101339613
"4502",2002-01-25,-0.007662762
"4503",2002-01-28,0.0058925477
"4504",2002-01-29,-0.0176506624
"4505",2002-01-30,-0.0082043887
"4506",2002-01-31,0.0148350461
"4507",2002-02-01,0.0048210967
"4508",2002-02-04,-0.0043162418
"4509",2002-02-05,-0.0143014727
"4510",2002-02-06,-0.0038481172
"4511",2002-02-07,0.0104852379
"4512",2002-02-08,0.0002145504
"4513",2002-02-11,0.0065716347
"4514",2002-02-12,-0.0050563757
"4515",2002-02-13,0.0035438207
"4516",2002-02-14,0.0106327247
"4517",2002-02-15,-0.0050300459
"4518",2002-02-18,-0.0054413893
"4519",2002-02-19,-0.0119899889
"4520",2002-02-20,-0.0134315169
"4521",2002-02-21,0.0097927987
"4522",2002-02-22,-0.0044349831
"4523",2002-02-25,0.0098994219
"4524",2002-02-26,0.0074890213
"4525",2002-02-27,0.0076668613
"4526",2002-02-28,-0.0149467017
"4527",2002-03-01,0.0133307195
"4528",2002-03-04,0.0141226543
"4529",2002-03-05,-0.0053414727
"4530",2002-03-06,0.0060414269
"4531",2002-03-07,0.0069774092
"4532",2002-03-08,0.0006815471
"4533",2002-03-11,-0.005070284
"4534",2002-03-12,-0.0012169845
"4535",2002-03-13,0.0037125178
"4536",2002-03-14,-0.0020106222
"4537",2002-03-15,0.005948987
"4538",2002-03-18,0.0013603643
"4539",2002-03-19,0.0030566614
"4540",2002-03-20,-0.0092549049
"4541",2002-03-21,-0.0025821641
"4542",2002-03-22,-0.0005329983
"4543",2002-03-25,-0.0089324826
"4544",2002-03-26,-0.0015566147
"4545",2002-03-27,0.0036955057
"4546",2002-03-28,0.0109498149
"4547",2002-04-02,-0.003869646
"4548",2002-04-03,-0.0006855315
"4549",2002-04-04,-0.0072982964
"4550",2002-04-05,0.0046261637
"4551",2002-04-08,-0.0105090186
"4552",2002-04-09,0.0001931024
"4553",2002-04-10,0.0095567225
"4554",2002-04-11,-0.0175364786
"4555",2002-04-12,0.0045937634
"4556",2002-04-15,0.0078279403
"4557",2002-04-16,0.011246972
"4558",2002-04-17,0.0007604707
"4559",2002-04-18,-0.0065540759
"4560",2002-04-19,0.0027154167
"4561",2002-04-22,-0.0042146617
"4562",2002-04-23,-0.0058412334
"4563",2002-04-24,0.0052398382
"4564",2002-04-25,-0.0039668851
"4565",2002-04-26,-0.0074074074
"4566",2002-04-29,-0.0009885637
"4567",2002-04-30,0.0022701255
"4568",2002-05-01,-0.007762893
"4569",2002-05-02,0.0094820018
"4570",2002-05-03,0.0056048395
"4571",2002-05-07,-0.0159904672
"4572",2002-05-08,0.0174222153
"4573",2002-05-09,-0.002207675
"4574",2002-05-10,-0.0050792674
"4575",2002-05-13,0.0064975248
"4576",2002-05-14,0.0066669228
"4577",2002-05-15,0.003740815
"4578",2002-05-16,-0.002015554
"4579",2002-05-17,-0.0058111841
"4580",2002-05-20,-0.0018972787
"4581",2002-05-21,-0.0020928938
"4582",2002-05-22,-0.0087162318
"4583",2002-05-23,0.0045420136
